Data type,Profession,Year,Age group,Sex,Indigenous status,State or territory,Geospatial type,Geospatial name,Geospatial code,Job classification,Job type,Measure,Data
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Gippsland,204,,,FTE Clinical,243
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Gippsland,204,,,FTE Total,266
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Gippsland,204,,,Mean of Hours Clinical,31
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Gippsland,204,,,Mean of Hours Total,34
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Gippsland,204,,,Number of Practitioners,290
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Gippsland,204,,,"Number of Practitioners per 100,000 population",95
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Murray,205,,,FTE Clinical,659
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Murray,205,,,FTE Total,707
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Murray,205,,,Mean of Hours Clinical,33
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Murray,205,,,Mean of Hours Total,36
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Murray,205,,,Number of Practitioners,744
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Murray,205,,,"Number of Practitioners per 100,000 population",115
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Western Victoria,206,,,FTE Clinical,651
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Western Victoria,206,,,FTE Total,729
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Western Victoria,206,,,Mean of Hours Clinical,31
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Western Victoria,206,,,Mean of Hours Total,35
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Western Victoria,206,,,Number of Practitioners,787
Geospatial,Mental health nurses,2022,,,,Vic,PHN,Western Victoria,206,,,"Number of Practitioners per 100,000 population",112
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Brisbane North,301,,,FTE Clinical,944
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Brisbane North,301,,,FTE Total,1016
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Brisbane North,301,,,Mean of Hours Clinical,32
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Brisbane North,301,,,Mean of Hours Total,35
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Brisbane North,301,,,Number of Practitioners,1102
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Brisbane North,301,,,"Number of Practitioners per 100,000 population",101
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Brisbane South,302,,,FTE Clinical,995
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Brisbane South,302,,,FTE Total,1067
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Brisbane South,302,,,Mean of Hours Clinical,34
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Brisbane South,302,,,Mean of Hours Total,36
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Brisbane South,302,,,Number of Practitioners,1105
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Brisbane South,302,,,"Number of Practitioners per 100,000 population",89
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Gold Coast,303,,,FTE Clinical,597
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Gold Coast,303,,,FTE Total,642
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Gold Coast,303,,,Mean of Hours Clinical,32
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Gold Coast,303,,,Mean of Hours Total,34
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Gold Coast,303,,,Number of Practitioners,702
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Gold Coast,303,,,"Number of Practitioners per 100,000 population",105
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Darling Downs and West Moreton,304,,,FTE Clinical,508
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Darling Downs and West Moreton,304,,,FTE Total,534
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Darling Downs and West Moreton,304,,,Mean of Hours Clinical,35
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Darling Downs and West Moreton,304,,,Mean of Hours Total,37
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Darling Downs and West Moreton,304,,,Number of Practitioners,546
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Darling Downs and West Moreton,304,,,"Number of Practitioners per 100,000 population",87
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Western Queensland,305,,,FTE Clinical,22
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Western Queensland,305,,,FTE Total,22
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Western Queensland,305,,,Mean of Hours Clinical,38
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Western Queensland,305,,,Mean of Hours Total,39
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Western Queensland,305,,,Number of Practitioners,22
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Western Queensland,305,,,"Number of Practitioners per 100,000 population",34
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Central Queensland,306,,,FTE Clinical,661
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Central Queensland,306,,,FTE Total,719
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Central Queensland,306,,,Mean of Hours Clinical,33
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Central Queensland,306,,,Mean of Hours Total,36
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Central Queensland,306,,,Number of Practitioners,758
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Central Queensland,306,,,"Number of Practitioners per 100,000 population",81
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Northern Queensland,307,,,FTE Clinical,587
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Northern Queensland,307,,,FTE Total,632
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Northern Queensland,307,,,Mean of Hours Clinical,36
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Northern Queensland,307,,,Mean of Hours Total,39
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Northern Queensland,307,,,Number of Practitioners,610
Geospatial,Mental health nurses,2022,,,,Qld,PHN,Northern Queensland,307,,,"Number of Practitioners per 100,000 population",84
Geospatial,Mental health nurses,2022,,,,WA,PHN,Perth North,501,,,FTE Clinical,1563
Geospatial,Mental health nurses,2022,,,,WA,PHN,Perth North,501,,,FTE Total,1685
Geospatial,Mental health nurses,2022,,,,WA,PHN,Perth North,501,,,Mean of Hours Clinical,35
Geospatial,Mental health nurses,2022,,,,WA,PHN,Perth North,501,,,Mean of Hours Total,37
Geospatial,Mental health nurses,2022,,,,WA,PHN,Perth North,501,,,Number of Practitioners,1696
Geospatial,Mental health nurses,2022,,,,WA,PHN,Perth North,501,,,"Number of Practitioners per 100,000 population",147
Geospatial,Mental health nurses,2022,,,,WA,PHN,Perth South,502,,,FTE Clinical,958
Geospatial,Mental health nurses,2022,,,,WA,PHN,Perth South,502,,,FTE Total,1015
Geospatial,Mental health nurses,2022,,,,WA,PHN,Perth South,502,,,Mean of Hours Clinical,35
Geospatial,Mental health nurses,2022,,,,WA,PHN,Perth South,502,,,Mean of Hours Total,37
Geospatial,Mental health nurses,2022,,,,WA,PHN,Perth South,502,,,Number of Practitioners,1018
Geospatial,Mental health nurses,2022,,,,WA,PHN,Perth South,502,,,"Number of Practitioners per 100,000 population",93
Geospatial,Mental health nurses,2022,,,,WA,PHN,Country WA,503,,,FTE Clinical,343
Geospatial,Mental health nurses,2022,,,,WA,PHN,Country WA,503,,,FTE Total,379
Geospatial,Mental health nurses,2022,,,,WA,PHN,Country WA,503,,,Mean of Hours Clinical,36
Geospatial,Mental health nurses,2022,,,,WA,PHN,Country WA,503,,,Mean of Hours Total,40
Geospatial,Mental health nurses,2022,,,,WA,PHN,Country WA,503,,,Number of Practitioners,360
Geospatial,Mental health nurses,2022,,,,WA,PHN,Country WA,503,,,"Number of Practitioners per 100,000 population",64
Geospatial,Mental health nurses,2022,,,,SA,PHN,Adelaide,401,,,FTE Clinical,1393
Geospatial,Mental health nurses,2022,,,,SA,PHN,Adelaide,401,,,FTE Total,1500
Geospatial,Mental health nurses,2022,,,,SA,PHN,Adelaide,401,,,Mean of Hours Clinical,33
Geospatial,Mental health nurses,2022,,,,SA,PHN,Adelaide,401,,,Mean of Hours Total,36
Geospatial,Mental health nurses,2022,,,,SA,PHN,Adelaide,401,,,Number of Practitioners,1583
Geospatial,Mental health nurses,2022,,,,SA,PHN,Adelaide,401,,,"Number of Practitioners per 100,000 population",122
Geospatial,Mental health nurses,2022,,,,SA,PHN,Country SA,402,,,FTE Clinical,164
Geospatial,Mental health nurses,2022,,,,SA,PHN,Country SA,402,,,FTE Total,183
Geospatial,Mental health nurses,2022,,,,SA,PHN,Country SA,402,,,Mean of Hours Clinical,32
Geospatial,Mental health nurses,2022,,,,SA,PHN,Country SA,402,,,Mean of Hours Total,36
Geospatial,Mental health nurses,2022,,,,SA,PHN,Country SA,402,,,Number of Practitioners,190
Geospatial,Mental health nurses,2022,,,,SA,PHN,Country SA,402,,,"Number of Practitioners per 100,000 population",36
Geospatial,Mental health nurses,2022,,,,Tas,PHN,Tasmania,601,,,FTE Clinical,516
Geospatial,Mental health nurses,2022,,,,Tas,PHN,Tasmania,601,,,FTE Total,554
Geospatial,Mental health nurses,2022,,,,Tas,PHN,Tasmania,601,,,Mean of Hours Clinical,33
Geospatial,Mental health nurses,2022,,,,Tas,PHN,Tasmania,601,,,Mean of Hours Total,36
Geospatial,Mental health nurses,2022,,,,Tas,PHN,Tasmania,601,,,Number of Practitioners,579
Geospatial,Mental health nurses,2022,,,,Tas,PHN,Tasmania,601,,,"Number of Practitioners per 100,000 population",101
Geospatial,Mental health nurses,2022,,,,ACT,PHN,Australian Capital Territory,801,,,FTE Clinical,425
Geospatial,Mental health nurses,2022,,,,ACT,PHN,Australian Capital Territory,801,,,FTE Total,467
Geospatial,Mental health nurses,2022,,,,ACT,PHN,Australian Capital Territory,801,,,Mean of Hours Clinical,35
Geospatial,Mental health nurses,2022,,,,ACT,PHN,Australian Capital Territory,801,,,Mean of Hours Total,38
Geospatial,Mental health nurses,2022,,,,ACT,PHN,Australian Capital Territory,801,,,Number of Practitioners,458
Geospatial,Mental health nurses,2022,,,,ACT,PHN,Australian Capital Territory,801,,,"Number of Practitioners per 100,000 population",100
Geospatial,Mental health nurses,2022,,,,NT,PHN,Northern Territory,701,,,FTE Clinical,164
Geospatial,Mental health nurses,2022,,,,NT,PHN,Northern Territory,701,,,FTE Total,184
Geospatial,Mental health nurses,2022,,,,NT,PHN,Northern Territory,701,,,Mean of Hours Clinical,35
Geospatial,Mental health nurses,2022,,,,NT,PHN,Northern Territory,701,,,Mean of Hours Total,39
Geospatial,Mental health nurses,2022,,,,NT,PHN,Northern Territory,701,,,Number of Practitioners,177
Geospatial,Mental health nurses,2022,,,,NT,PHN,Northern Territory,701,,,"Number of Practitioners per 100,000 population",70
Geospatial,Psychologists,2022,,,,NSW,PHN,Central and Eastern Sydney,101,,,FTE Clinical,1921
Geospatial,Psychologists,2022,,,,NSW,PHN,Central and Eastern Sydney,101,,,FTE Total,2749
Geospatial,Psychologists,2022,,,,NSW,PHN,Central and Eastern Sydney,101,,,Mean of Hours Clinical,22
Geospatial,Psychologists,2022,,,,NSW,PHN,Central and Eastern Sydney,101,,,Mean of Hours Total,32
Geospatial,Psychologists,2022,,,,NSW,PHN,Central and Eastern Sydney,101,,,Number of Practitioners,3214
Geospatial,Psychologists,2022,,,,NSW,PHN,Central and Eastern Sydney,101,,,"Number of Practitioners per 100,000 population",206
Geospatial,Psychologists,2022,,,,NSW,PHN,Northern Sydney,102,,,FTE Clinical,987
Geospatial,Psychologists,2022,,,,NSW,PHN,Northern Sydney,102,,,FTE Total,1371
Geospatial,Psychologists,2022,,,,NSW,PHN,Northern Sydney,102,,,Mean of Hours Clinical,22
Geospatial,Psychologists,2022,,,,NSW,PHN,Northern Sydney,102,,,Mean of Hours Total,30
Geospatial,Psychologists,2022,,,,NSW,PHN,Northern Sydney,102,,,Number of Practitioners,1685
Geospatial,Psychologists,2022,,,,NSW,PHN,Northern Sydney,102,,,"Number of Practitioners per 100,000 population",182
Geospatial,Psychologists,2022,,,,NSW,PHN,Western Sydney,103,,,FTE Clinical,639
Geospatial,Psychologists,2022,,,,NSW,PHN,Western Sydney,103,,,FTE Total,862
Geospatial,Psychologists,2022,,,,NSW,PHN,Western Sydney,103,,,Mean of Hours Clinical,24
Geospatial,Psychologists,2022,,,,NSW,PHN,Western Sydney,103,,,Mean of Hours Total,33
Geospatial,Psychologists,2022,,,,NSW,PHN,Western Sydney,103,,,Number of Practitioners,983
Geospatial,Psychologists,2022,,,,NSW,PHN,Western Sydney,103,,,"Number of Practitioners per 100,000 population",91
Geospatial,Psychologists,2022,,,,NSW,PHN,Nepean Blue Mountains,104,,,FTE Clinical,287
Geospatial,Psychologists,2022,,,,NSW,PHN,Nepean Blue Mountains,104,,,FTE Total,365
Geospatial,Psychologists,2022,,,,NSW,PHN,Nepean Blue Mountains,104,,,Mean of Hours Clinical,26
Geospatial,Psychologists,2022,,,,NSW,PHN,Nepean Blue Mountains,104,,,Mean of Hours Total,33
Geospatial,Psychologists,2022,,,,NSW,PHN,Nepean Blue Mountains,104,,,Number of Practitioners,418
Geospatial,Psychologists,2022,,,,NSW,PHN,Nepean Blue Mountains,104,,,"Number of Practitioners per 100,000 population",107
Geospatial,Psychologists,2022,,,,NSW,PHN,South Western Sydney,105,,,FTE Clinical,535
Geospatial,Psychologists,2022,,,,NSW,PHN,South Western Sydney,105,,,FTE Total,709
Geospatial,Psychologists,2022,,,,NSW,PHN,South Western Sydney,105,,,Mean of Hours Clinical,25
Geospatial,Psychologists,2022,,,,NSW,PHN,South Western Sydney,105,,,Mean of Hours Total,33
Geospatial,Psychologists,2022,,,,NSW,PHN,South Western Sydney,105,,,Number of Practitioners,809
Geospatial,Psychologists,2022,,,,NSW,PHN,South Western Sydney,105,,,"Number of Practitioners per 100,000 population",74
Geospatial,Psychologists,2022,,,,NSW,PHN,South Eastern NSW,106,,,FTE Clinical,495
Geospatial,Psychologists,2022,,,,NSW,PHN,South Eastern NSW,106,,,FTE Total,679
Geospatial,Psychologists,2022,,,,NSW,PHN,South Eastern NSW,106,,,Mean of Hours Clinical,23
Geospatial,Psychologists,2022,,,,NSW,PHN,South Eastern NSW,106,,,Mean of Hours Total,32
Geospatial,Psychologists,2022,,,,NSW,PHN,South Eastern NSW,106,,,Number of Practitioners,796
Geospatial,Psychologists,2022,,,,NSW,PHN,South Eastern NSW,106,,,"Number of Practitioners per 100,000 population",122
Geospatial,Psychologists,2022,,,,NSW,PHN,Western NSW,107,,,FTE Clinical,169
Geospatial,Psychologists,2022,,,,NSW,PHN,Western NSW,107,,,FTE Total,223
Geospatial,Psychologists,2022,,,,NSW,PHN,Western NSW,107,,,Mean of Hours Clinical,24
Geospatial,Psychologists,2022,,,,NSW,PHN,Western NSW,107,,,Mean of Hours Total,32
Geospatial,Psychologists,2022,,,,NSW,PHN,Western NSW,107,,,Number of Practitioners,261
Geospatial,Psychologists,2022,,,,NSW,PHN,Western NSW,107,,,"Number of Practitioners per 100,000 population",83
Geospatial,Psychologists,2022,,,,NSW,PHN,Hunter New England and Central Coast,108,,,FTE Clinical,958
Geospatial,Psychologists,2022,,,,NSW,PHN,Hunter New England and Central Coast,108,,,FTE Total,1228
Geospatial,Psychologists,2022,,,,NSW,PHN,Hunter New England and Central Coast,108,,,Mean of Hours Clinical,24
Geospatial,Psychologists,2022,,,,NSW,PHN,Hunter New England and Central Coast,108,,,Mean of Hours Total,31
Geospatial,Psychologists,2022,,,,NSW,PHN,Hunter New England and Central Coast,108,,,Number of Practitioners,1488
Geospatial,Psychologists,2022,,,,NSW,PHN,Hunter New England and Central Coast,108,,,"Number of Practitioners per 100,000 population",112
Geospatial,Psychologists,2022,,,,NSW,PHN,North Coast,109,,,FTE Clinical,431
Geospatial,Psychologists,2022,,,,NSW,PHN,North Coast,109,,,FTE Total,556
Geospatial,Psychologists,2022,,,,NSW,PHN,North Coast,109,,,Mean of Hours Clinical,23
Geospatial,Psychologists,2022,,,,NSW,PHN,North Coast,109,,,Mean of Hours Total,30
Geospatial,Psychologists,2022,,,,NSW,PHN,North Coast,109,,,Number of Practitioners,688
Geospatial,Psychologists,2022,,,,NSW,PHN,North Coast,109,,,"Number of Practitioners per 100,000 population",125
Geospatial,Psychologists,2022,,,,NSW,PHN,Murrumbidgee,110,,,FTE Clinical,92
Geospatial,Psychologists,2022,,,,NSW,PHN,Murrumbidgee,110,,,FTE Total,127
Geospatial,Psychologists,2022,,,,NSW,PHN,Murrumbidgee,110,,,Mean of Hours Clinical,24
Geospatial,Psychologists,2022,,,,NSW,PHN,Murrumbidgee,110,,,Mean of Hours Total,33
Geospatial,Psychologists,2022,,,,NSW,PHN,Murrumbidgee,110,,,Number of Practitioners,143
Geospatial,Psychologists,2022,,,,NSW,PHN,Murrumbidgee,110,,,"Number of Practitioners per 100,000 population",57
Geospatial,Psychologists,2022,,,,Vic,PHN,North Western Melbourne,201,,,FTE Clinical,2048
Geospatial,Psychologists,2022,,,,Vic,PHN,North Western Melbourne,201,,,FTE Total,2929
Geospatial,Psychologists,2022,,,,Vic,PHN,North Western Melbourne,201,,,Mean of Hours Clinical,22
Geospatial,Psychologists,2022,,,,Vic,PHN,North Western Melbourne,201,,,Mean of Hours Total,32
Geospatial,Psychologists,2022,,,,Vic,PHN,North Western Melbourne,201,,,Number of Practitioners,3399
Geospatial,Psychologists,2022,,,,Vic,PHN,North Western Melbourne,201,,,"Number of Practitioners per 100,000 population",180
Geospatial,Psychologists,2022,,,,Vic,PHN,Eastern Melbourne,202,,,FTE Clinical,1419
Geospatial,Psychologists,2022,,,,Vic,PHN,Eastern Melbourne,202,,,FTE Total,1986
Geospatial,Psychologists,2022,,,,Vic,PHN,Eastern Melbourne,202,,,Mean of Hours Clinical,22
Geospatial,Psychologists,2022,,,,Vic,PHN,Eastern Melbourne,202,,,Mean of Hours Total,31
Geospatial,Psychologists,2022,,,,Vic,PHN,Eastern Melbourne,202,,,Number of Practitioners,2367
Geospatial,Psychologists,2022,,,,Vic,PHN,Eastern Melbourne,202,,,"Number of Practitioners per 100,000 population",153
Geospatial,Psychologists,2022,,,,Vic,PHN,South Eastern Melbourne,203,,,FTE Clinical,1305
Geospatial,Psychologists,2022,,,,Vic,PHN,South Eastern Melbourne,203,,,FTE Total,1750
Geospatial,Psychologists,2022,,,,Vic,PHN,South Eastern Melbourne,203,,,Mean of Hours Clinical,23
Geospatial,Psychologists,2022,,,,Vic,PHN,South Eastern Melbourne,203,,,Mean of Hours Total,31
Geospatial,Psychologists,2022,,,,Vic,PHN,South Eastern Melbourne,203,,,Number of Practitioners,2139
Geospatial,Psychologists,2022,,,,Vic,PHN,South Eastern Melbourne,203,,,"Number of Practitioners per 100,000 population",133
Geospatial,Psychologists,2022,,,,Vic,PHN,Gippsland,204,,,FTE Clinical,104
Geospatial,Psychologists,2022,,,,Vic,PHN,Gippsland,204,,,FTE Total,135
Geospatial,Psychologists,2022,,,,Vic,PHN,Gippsland,204,,,Mean of Hours Clinical,23
Geospatial,Psychologists,2022,,,,Vic,PHN,Gippsland,204,,,Mean of Hours Total,30
Geospatial,Psychologists,2022,,,,Vic,PHN,Gippsland,204,,,Number of Practitioners,167
Geospatial,Psychologists,2022,,,,Vic,PHN,Gippsland,204,,,"Number of Practitioners per 100,000 population",54
Geospatial,Psychologists,2022,,,,Vic,PHN,Murray,205,,,FTE Clinical,295
Geospatial,Psychologists,2022,,,,Vic,PHN,Murray,205,,,FTE Total,386
Geospatial,Psychologists,2022,,,,Vic,PHN,Murray,205,,,Mean of Hours Clinical,24
Geospatial,Psychologists,2022,,,,Vic,PHN,Murray,205,,,Mean of Hours Total,32
Geospatial,Psychologists,2022,,,,Vic,PHN,Murray,205,,,Number of Practitioners,450
Geospatial,Psychologists,2022,,,,Vic,PHN,Murray,205,,,"Number of Practitioners per 100,000 population",69
Geospatial,Psychologists,2022,,,,Vic,PHN,Western Victoria,206,,,FTE Clinical,484
Geospatial,Psychologists,2022,,,,Vic,PHN,Western Victoria,206,,,FTE Total,643
Geospatial,Psychologists,2022,,,,Vic,PHN,Western Victoria,206,,,Mean of Hours Clinical,23
Geospatial,Psychologists,2022,,,,Vic,PHN,Western Victoria,206,,,Mean of Hours Total,31
Geospatial,Psychologists,2022,,,,Vic,PHN,Western Victoria,206,,,Number of Practitioners,788
Geospatial,Psychologists,2022,,,,Vic,PHN,Western Victoria,206,,,"Number of Practitioners per 100,000 population",112
Geospatial,Psychologists,2022,,,,Qld,PHN,Brisbane North,301,,,FTE Clinical,1208
Geospatial,Psychologists,2022,,,,Qld,PHN,Brisbane North,301,,,FTE Total,1724
Geospatial,Psychologists,2022,,,,Qld,PHN,Brisbane North,301,,,Mean of Hours Clinical,23
Geospatial,Psychologists,2022,,,,Qld,PHN,Brisbane North,301,,,Mean of Hours Total,33
Geospatial,Psychologists,2022,,,,Qld,PHN,Brisbane North,301,,,Number of Practitioners,1972
Geospatial,Psychologists,2022,,,,Qld,PHN,Brisbane North,301,,,"Number of Practitioners per 100,000 population",181
